PlantType,GSRN,MainEnergy,PriceArea,MunicipalityCode,MeasurepointChildType,MeasurepointType,ProductType,Qnt,TimestampUTC,_dp_datetime_utc
Decentralt værk,571313174116631628,Naturgas,DK2,230,E18,E18,DEC,0.0,2021-08-01T06:00:00.000Z,1627797600000
Decentralt værk,571313174116643249,Diesel,DK2,165,E18,E18,DEC,0.0,2021-08-01T06:00:00.000Z,1627797600000
Decentralt værk,571313179100568416,Gasolie,DK2,350,E18,E18,DEC,0.0,2021-08-01T06:00:00.000Z,1627797600000
Decentralt værk,571313185401569175,Diesel,DK2,370,E18,E18,DEC,0.0,2021-08-01T06:00:00.000Z,1627797600000
Decentralt værk,571313185401569236,Diesel,DK2,370,E18,E18,DEC,0.0,2021-08-01T06:00:00.000Z,1627797600000
Decentralt værk,571313185401570393,Diesel,DK2,370,E18,E18,DEC,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010000079,Aff. Industri,DK2,265,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010000086,Aff. Industri,DK2,223,E18,E18,CON,6718.551,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010000093,Aff. Industri,DK2,376,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010000222,Aff. Husholdn.,DK2,161,E18,E18,CON,18077.648,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010000383,Træaffald,DK2,259,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010000406,Naturgas,DK2,259,E18,E18,CON,3294.5,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010000543,Biogas rensningsanlæ,DK2,101,E18,E18,CON,0.16,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010000840,Naturgas,DK2,169,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001007,Naturgas,DK2,336,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001014,Naturgas,DK2,159,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001236,Naturgas,DK2,259,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001243,Naturgas,DK2,253,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001342,Naturgas,DK2,306,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001359,Naturgas,DK2,259,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001380,Naturgas,DK2,390,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001519,Naturgas,DK2,240,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001540,Naturgas,DK2,390,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001816,Naturgas,DK2,336,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001823,Naturgas,DK2,259,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001908,Naturgas,DK2,185,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001915,Naturgas,DK2,390,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570714700010001960,Biogas gylle,DK2,390,E18,E18,CON,812.15,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000056987,Biogas gylle,DK1,860,E18,E18,CON,1563.25,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000060748,Biogas gylle,DK1,461,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000063992,Rapsolie,DK1,760,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000064500,Biogas affaldsforgas,DK1,710,E18,E18,CON,10.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065095,Aff. Husholdn.,DK1,813,E18,E18,CON,1516.5,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065125,Aff. Husholdn.,DK1,860,E18,E18,CON,3685.84,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065187,Biogas gylle,DK1,860,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065200,Biogas gylle,DK1,860,E18,E18,CON,885.88,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065316,Biogas gylle,DK1,813,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065484,Naturgas,DK1,999,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065569,Biogas gylle,DK1,787,E18,E18,CON,181.26,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065835,Naturgas,DK1,820,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065903,Biogas gylle,DK1,846,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065989,Biogas gylle,DK1,851,E18,E18,CON,137.045,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000065996,Biogas gylle,DK1,851,E18,E18,CON,450.78,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066139,Biogas gylle,DK1,813,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066153,Aff. Industri,DK1,851,E18,E18,CON,14700.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066184,Naturgas,DK1,846,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066276,Naturgas,DK1,779,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066689,Biogas gylle,DK1,779,E18,E18,CON,472.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066696,Biogas gylle,DK1,779,E18,E18,CON,889.42,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066702,Biogas gylle,DK1,779,E18,E18,CON,332.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066740,Biogas gylle,DK1,791,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066764,Biogas gylle,DK1,791,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066795,Biogas gylle,DK1,710,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000066986,Naturgas,DK1,710,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000067037,Naturgas,DK1,751,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000067204,Biogas gylle,DK1,710,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000067242,Aff. Husholdn.,DK1,751,E18,E18,CON,6372.2,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000067297,Naturgas,DK1,710,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000067488,Aff. Industri,DK1,746,E18,E18,CON,2172.1,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000067549,Biogas gylle,DK1,746,E18,E18,CON,71.47,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000067600,Raffinaderigas,DK1,607,E18,E18,CON,18478.2,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000067860,Naturgas,DK1,756,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068188,Biogas gylle,DK1,787,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068294,Træaffald,DK1,573,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068324,Biogas gylle,DK1,575,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068478,Naturgas,DK1,561,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068485,Biogas rensningsanlæ,DK1,561,E18,E18,CON,255.73,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068492,Naturgas,DK1,665,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068546,Naturgas,DK1,760,E18,E18,CON,5050.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068614,Biogas gylle,DK1,760,E18,E18,CON,169.7,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068836,Naturgas,DK1,760,E18,E18,CON,5030.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000068935,Naturgas,DK1,550,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069093,Biogas gylle,DK1,550,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069161,Naturgas,DK1,540,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069307,Naturgas,DK1,580,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069345,Biogas gylle,DK1,580,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069352,Biogas deponigas,DK1,540,E18,E18,CON,24.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069369,Biogas gylle,DK1,580,E18,E18,CON,97.4,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069444,Naturgas,DK1,510,E18,E18,CON,1763.908,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069505,Naturgas,DK1,440,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069574,Naturgas,DK1,479,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069628,Naturgas,DK1,461,E18,E18,CON,3008.7,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069635,Naturgas,DK1,461,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069659,Skovflis,DK1,461,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069697,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069727,Naturgas,DK1,420,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069758,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069840,Naturgas,DK1,430,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000069987,Naturgas,DK1,461,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070020,Naturgas,DK1,440,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070037,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070051,Naturgas,DK1,461,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070075,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070099,Biogas gylle,DK1,430,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070129,Naturgas,DK1,420,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070198,Naturgas,DK1,480,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070259,Aff. Industri,DK1,450,E18,E18,CON,8964.8,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000070297,Biogas rensningsanlæ,DK1,461,E18,E18,CON,561.486,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000071119,Biogas gylle,DK1,665,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000072567,Naturgas,DK1,751,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000077753,Biogas gylle,DK1,540,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000000083501,Biogas gylle,DK1,787,E18,E18,CON,299.59,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000001403209,Biogas gylle,DK1,787,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,570715000001572790,Naturgas,DK1,860,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313104402899432,Biogas rensningsanlæ,DK1,846,E18,E18,CON,188.41,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313105202896362,Fuelolie,DK1,851,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313113162100894,Biogas gylle,DK1,791,E18,E18,CON,1809.927,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313115190652352,LPG,DK1,707,E18,E18,CON,0.72,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313134499572109,Naturgas,DK1,575,E18,E18,CON,0.087,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313134700420106,Biogas gylle,DK1,665,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313135100242954,Biogas gylle,DK1,661,E18,E18,CON,1185.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313155200210479,Biogas rensningsanlæ,DK1,479,E18,E18,CON,14.047,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313161170299956,Aff. Husholdn.,DK2,101,E18,E18,CON,40620.75,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313174002342706,Skovflis,DK2,340,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313174116643850,Diesel,DK2,159,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313174116643898,Diesel,DK2,159,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313179100310671,Diesel,DK2,101,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313179100613925,Træpiller,DK2,101,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Erhvervsværk,571313179102805625,Diesel,DK2,101,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Fjernvarmeværk,570715000000084560,Diesel,DK1,779,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Fjernvarmeværk,570715000000088438,Diesel,DK1,740,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Fjernvarmeværk,570715000000088452,Diesel,DK1,740,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Fjernvarmeværk,570715000000121173,Biogas rensningsanlæ,DK1,540,E18,E18,CON,117.256,2021-08-01T06:00:00.000Z,1627797600000
Fjernvarmeværk,570715000001604071,Skovflis,DK1,860,E18,E18,CON,367.57,2021-08-01T06:00:00.000Z,1627797600000
Fjernvarmeværk,570715000001659774,Diesel,DK1,860,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000475,Biogas rensningsanlæ,DK2,330,E18,E18,CON,187.359,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000499,Biogas rensningsanlæ,DK2,167,E18,E18,CON,520.25,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000512,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000536,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000550,Naturgas,DK2,151,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000567,Naturgas,DK2,151,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000581,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000604,Biogas rensningsanlæ,DK2,190,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000642,Biogas rensningsanlæ,DK2,217,E18,E18,CON,101.46,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000659,Biogas rensningsanlæ,DK2,259,E18,E18,CON,217.346,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000666,Naturgas,DK2,151,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000673,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000758,Naturgas,DK2,201,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000765,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000833,Naturgas,DK2,306,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000864,Naturgas,DK2,217,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000895,Naturgas,DK2,240,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000901,Naturgas,DK2,230,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000949,Naturgas,DK2,253,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000956,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000970,Naturgas,DK2,240,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010000994,Naturgas,DK2,210,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001052,Naturgas,DK2,340,E18,E18,CON,1109.836,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001106,Naturgas,DK2,230,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001113,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001137,Naturgas,DK2,230,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001267,Biogas rensningsanlæ,DK2,320,E18,E18,CON,359.907,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001274,Biogas rensningsanlæ,DK2,217,E18,E18,CON,47.48,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001281,Biogas rensningsanlæ,DK2,316,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001298,Biogas rensningsanlæ,DK2,223,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001311,Naturgas,DK2,329,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001335,Naturgas,DK2,340,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001397,Naturgas,DK2,230,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001403,Naturgas,DK2,217,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001427,Naturgas,DK2,173,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001434,Naturgas,DK2,190,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001526,Naturgas,DK2,230,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001595,Naturgas,DK2,151,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001656,Naturgas,DK2,259,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001830,Biogas deponigas,DK2,330,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001939,Biogas deponigas,DK2,326,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001946,Biogas deponigas,DK2,265,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010001991,Naturgas,DK2,201,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010004916,Biogas rensningsanlæ,DK2,376,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570714700010005043,Fuelolie,DK2,250,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000058554,Biogas rensningsanlæ,DK1,621,E18,E18,CON,335.923,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000058578,Biogas rensningsanlæ,DK1,410,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000058615,Diesel,DK1,575,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000058851,Naturgas,DK1,630,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000064029,Diesel,DK1,760,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000065088,Biogas gylle,DK1,813,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000065170,Biogas rensningsanlæ,DK1,813,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000065194,Biogas rensningsanlæ,DK1,860,E18,E18,CON,135.89,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000065521,Biogas rensningsanlæ,DK1,787,E18,E18,CON,129.67,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000066146,Naturgas,DK1,813,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000066160,Biogas rensningsanlæ,DK1,851,E18,E18,CON,475.73,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000066177,Naturgas,DK1,851,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000066627,Biogas deponigas,DK1,779,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000066665,Biogas gylle,DK1,779,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000066818,Biogas gylle,DK1,791,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000066887,Biogas deponigas,DK1,740,E18,E18,CON,133.699,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000066979,Biogas rensningsanlæ,DK1,751,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067198,Biogas affaldsforgas,DK1,706,E18,E18,CON,246.95,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067334,Biogas rensningsanlæ,DK1,751,E18,E18,CON,480.06,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067365,Biogas rensningsanlæ,DK1,730,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067433,Biogas rensningsanlæ,DK1,791,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067440,Naturgas,DK1,791,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067457,Naturgas,DK1,846,E18,E18,CON,1.52,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067655,Biogas rensningsanlæ,DK1,630,E18,E18,CON,214.661,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067679,Biogas rensningsanlæ,DK1,607,E18,E18,CON,338.759,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000067730,Biogas rensningsanlæ,DK1,615,E18,E18,CON,4.478,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068317,Biogas deponigas,DK1,575,E18,E18,CON,26.7,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068362,Biogas deponigas,DK1,760,E18,E18,CON,57.6,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068430,Biogas rensningsanlæ,DK1,530,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068461,Biogas rensningsanlæ,DK1,561,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068706,Biogas affaldsforgas,DK1,657,E18,E18,CON,300.46,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068720,Biogas deponigas,DK1,657,E18,E18,CON,54.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068812,Biogas rensningsanlæ,DK1,760,E18,E18,CON,12.47,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068973,Naturgas,DK1,510,E18,E18,CON,1.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000068980,Biogas deponigas,DK1,510,E18,E18,CON,86.9,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000069024,Biogas deponigas,DK1,550,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000069338,Biogas deponigas,DK1,580,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000069437,Naturgas,DK1,510,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000069543,Naturgas,DK1,479,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000070235,Biogas deponigas,DK1,430,E18,E18,CON,111.9,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000078248,Naturgas,DK1,820,E18,E18,CON,0.0,2021-08-01T06:00:00.000Z,1627797600000
Lokalt værk,570715000000079740,Diesel,DK1,561,E18,E18,CON,1.0,2021-08-01T06:00:00.000Z,1627797600000
